,id,company_name,update_day,year_change_percent
0,1,JG,2018,nan
1,2,JG,2019,-21.387277565102885
2,3,JG,2020,-60.882352776180916
3,4,JG,2021,22.18044718540154
4,5,FEDU,2017,nan
5,6,FEDU,2018,-10.0
6,7,FEDU,2019,-72.44444423251682
7,8,FEDU,2020,-34.274194246152184
8,9,FEDU,2021,-38.03681021976123
9,10,JD,2014,nan
10,11,JD,2015,1.3129069236420325
11,12,JD,2016,25.26998046594839
12,13,JD,2017,-11.586209001212284
13,14,JD,2018,63.41654650270808
14,15,JD,2019,-51.83770985613948
15,16,JD,2020,77.89891468272796
16,17,JD,2021,137.21448479806014
17,18,ZEPP,2018,nan
18,19,ZEPP,2019,-9.306738528850913
19,20,ZEPP,2020,22.198951237884216
20,21,ZEPP,2021,3.084829942790982
21,22,ZCMD,2020,nan
22,23,ZCMD,2021,-56.05263215683174
23,24,HLG,2015,nan
24,25,HLG,2016,28.00000508626302
25,26,HLG,2017,-23.437504035730996
26,27,HLG,2018,507.21090676458067
27,28,HLG,2019,8.290389142703436
28,29,HLG,2020,34.03682252226226
29,30,HLG,2021,0.5402878677314057
30,31,CXDC,2014,nan
31,32,CXDC,2015,4.844961383581868
32,33,CXDC,2016,-23.844731945234766
33,34,CXDC,2017,-2.9126186624346984
34,35,CXDC,2018,13.750004768371582
35,36,CXDC,2019,-65.71428840912668
36,37,CXDC,2020,14.102566453832226
37,38,CXDC,2021,-44.94381826824796
38,39,LITB,2014,nan
39,40,LITB,2015,0.6399993896484375
40,41,LITB,2016,-56.12082659456545
41,42,LITB,2017,5.434786082816421
42,43,LITB,2018,-28.865983773608868
43,44,LITB,2019,-50.724637013460516
44,45,LITB,2020,0.9803912402207475
45,46,LITB,2021,129.1262097717825
46,47,VIPS,2014,nan
47,48,VIPS,2015,0.4714518170168268
48,49,VIPS,2016,-27.215850802776973
49,50,VIPS,2017,-21.20343861073426
50,51,VIPS,2018,6.63635947487571
51,52,VIPS,2019,-56.0102297631603
52,53,VIPS,2020,176.55040464624227
53,54,VIPS,2021,92.64189831305912
54,55,SY,2019,nan
55,56,SY,2020,-27.99999930641868
56,57,SY,2021,-11.700339477548637
57,58,PBTS,2019,nan
58,59,PBTS,2020,-48.627452263690955
59,60,PBTS,2021,-12.595417485510156
60,61,CSIQ,2014,nan
61,62,CSIQ,2015,-1.0385104490679329
62,63,CSIQ,2016,19.41407286305029
63,64,CSIQ,2017,-55.21786971293041
64,65,CSIQ,2018,38.021257502680115
65,66,CSIQ,2019,-17.06160725090822
66,67,CSIQ,2020,57.42857796805246
67,68,CSIQ,2021,135.1633379222778
68,69,GDS,2016,nan
69,70,GDS,2017,-16.599998474121094
70,71,GDS,2018,170.5035857696243
71,72,GDS,2019,-3.590423249633474
72,73,GDS,2020,138.98850364246587
73,74,GDS,2021,77.20277303101479
74,75,ONE,2018,nan
75,76,ONE,2019,-23.359843771848123
76,77,ONE,2020,-13.61867944928339
77,78,ONE,2021,-45.495492528405464
78,79,SPI,2016,nan
79,80,SPI,2017,-85.0
80,81,SPI,2018,-65.55555661519368
81,82,SPI,2019,-87.38709630157398
82,83,SPI,2020,134.01534918679675
83,84,SPI,2021,316.39342660450325
84,85,BABA,2014,nan
85,86,BABA,2015,-1.1283689563041504
86,87,BABA,2016,-26.6679645270352
87,88,BABA,2017,17.15882079477832
88,89,BABA,2018,99.47773989066268
89,90,BABA,2019,-24.285713665387863
90,91,BABA,2020,62.77531028575217
91,92,BABA,2021,3.9253718775026574
92,93,JT,2017,nan
93,94,JT,2018,-19.249999523162842
94,95,JT,2019,-37.151704043269056
95,96,JT,2020,-63.300491858710096
96,97,JT,2021,-77.18120795972422
97,98,WAFU,2019,nan
98,99,WAFU,2020,-62.5
99,100,WAFU,2021,157.99999237060547
100,101,CNEY,2021,nan
101,102,GURE,2014,nan
102,103,GURE,2015,5.45454892245206
103,104,GURE,2016,43.10344685839137
104,105,GURE,2017,15.662652540490654
105,106,GURE,2018,-23.958334368136153
106,107,GURE,2019,-46.57534255523309
107,108,GURE,2020,-35.897437464947885
108,109,GURE,2021,61.599998474121094
109,110,NEW,2018,nan
110,111,NEW,2019,-66.58823630389045
111,112,NEW,2020,44.89436251697158
112,113,NEW,2021,-29.2831045519121
113,114,FINV,2017,nan
114,115,FINV,2018,-45.384616118211014
115,116,FINV,2019,-50.70422468997021
116,117,FINV,2020,-24.285711560930526
117,118,FINV,2021,-5.283022636448747
118,119,LFC,2014,nan
119,120,LFC,2015,0.8695656415764944
120,121,LFC,2016,-23.732249059117073
121,122,LFC,2017,-12.23404359876867
122,123,LFC,2018,20.98485225597804
123,124,LFC,2019,-35.56668885536929
124,125,LFC,2020,36.054422273086914
125,126,LFC,2021,-22.357143674577987
126,127,JP,2015,nan
127,128,JP,2016,-6.340056264037152
128,129,JP,2017,-9.641021337264624
129,130,JP,2018,108.39954297244357
130,131,JP,2019,-77.06971733011092
131,132,JP,2020,-66.4845605566196
132,133,JP,2021,28.27781188182887
133,134,QTT,2018,nan
134,135,QTT,2019,-32.08791682115841
135,136,QTT,2020,-44.49837925514485
136,137,QTT,2021,-51.895045363130606
137,138,SXTC,2019,nan
138,139,SXTC,2020,-82.04545444693447
139,140,SXTC,2021,-58.1012669306423
140,141,MSC,2018,nan
141,142,MSC,2019,12.592585076416604
142,143,MSC,2020,18.122014420331972
143,144,MSC,2021,-34.32911257200603
144,145,OCFT,2019,nan
145,146,OCFT,2020,1.934832382507709
146,147,OCFT,2021,93.60638079557205
147,148,SIMO,2014,nan
148,149,SIMO,2015,2.72845022348773
149,150,SIMO,2016,29.08938332892011
150,151,SIMO,2017,39.41867229477767
151,152,SIMO,2018,24.87702761353014
152,153,SIMO,2019,-36.841123050853255
153,154,SIMO,2020,49.302058781009855
154,155,SIMO,2021,-6.584446674258625
155,156,NTP,2014,nan
156,157,NTP,2015,0.4273500354724066
157,158,NTP,2016,22.765962023063903
158,159,NTP,2017,24.783359325228314
159,160,NTP,2018,72.22222148636239
160,161,NTP,2019,-32.177418498913504
161,162,NTP,2020,2.9726516591665453
162,163,NTP,2021,-36.836029023415456
163,164,SECO,2017,nan
164,165,SECO,2018,-9.027086741220337
165,166,SECO,2019,-2.2050696361022624
166,167,SECO,2020,-33.15670826027117
167,168,SECO,2021,-62.55692248697806
168,169,API,2020,nan
169,170,API,2021,-10.45939577671399
170,171,FENG,2014,nan
171,172,FENG,2015,0.0
172,173,FENG,2016,-33.975904901897366
173,174,FENG,2017,-43.0656957171583
174,175,FENG,2018,108.01282080672902
175,176,FENG,2019,-53.15870463691457
176,177,FENG,2020,-34.86841960792064
177,178,FENG,2021,-42.92929371988611
178,179,UTME,2021,nan
179,180,GRNV,2019,nan
180,181,GRNV,2020,0.30518548529022843
181,182,GRNV,2021,4.1582232795390714
182,183,HAPP,2019,nan
183,184,HAPP,2020,7.142862008542652
184,185,HAPP,2021,-63.1111118528578
185,186,AACG,2014,nan
186,187,AACG,2015,-1.196165453374621
187,188,AACG,2016,53.75302006479905
188,189,AACG,2017,-42.834643008534634
189,190,AACG,2018,28.099172142412208
190,191,AACG,2019,-80.6451622000015
191,192,AACG,2020,50.00000662273848
192,193,AACG,2021,-13.333338042836047
193,194,MDJH,2019,nan
194,195,MDJH,2020,-32.95454582399572
195,196,MDJH,2021,31.525425482193487
196,197,PLAG,2014,nan
197,198,PLAG,2015,0.0
198,199,PLAG,2016,26.373626373626372
199,200,PLAG,2017,-55.65217391304348
200,201,PLAG,2018,-66.66666666666667
201,202,PLAG,2019,-45.88235406314625
202,203,PLAG,2020,8.695654427396825
203,204,PLAG,2021,-16.40000343322754
204,205,ZGYH,2020,nan
205,206,ZGYH,2021,2.577006265464162
206,207,OIIM,2014,nan
207,208,OIIM,2015,2.1645001538883593
208,209,OIIM,2016,-40.677964475023984
209,210,OIIM,2017,32.142861096226504
210,211,OIIM,2018,-9.189193194760591
211,212,OIIM,2019,-11.90475801897145
212,213,OIIM,2020,14.864866606417648
213,214,OIIM,2021,412.9411777905527
214,215,BRLI,2020,nan
215,216,BRLI,2021,2.874750443791472
216,217,LYL,2017,nan
217,218,LYL,2018,-44.519621397742014
218,219,LYL,2019,-65.85365832383826
219,220,LYL,2020,-9.285714103251085
220,221,LYL,2021,76.3779561557613
221,222,GRCL,2021,nan
222,223,BNSO,2014,nan
223,224,BNSO,2015,8.870968827347841
224,225,BNSO,2016,-9.629629106351551
225,226,BNSO,2017,64.75409371530594
226,227,BNSO,2018,20.39801431721367
227,228,BNSO,2019,-22.727274966365247
228,229,BNSO,2020,13.368977548300958
229,230,BNSO,2021,168.86793004528604
230,231,KC,2020,nan
231,232,KC,2021,107.07616019516253
232,233,NCTY,2014,nan
233,234,NCTY,2015,-0.6578930857438567
234,235,NCTY,2016,92.7152417705484
235,236,NCTY,2017,-57.044675041113955
236,237,NCTY,2018,-56.0
237,238,NCTY,2019,-42.42424242424242
238,239,NCTY,2020,-4.210522300318668
239,240,NCTY,2021,-42.30769472613933
240,241,RYB,2017,nan
241,242,RYB,2018,-29.666670163472492
242,243,RYB,2019,-66.29146717942106
243,244,RYB,2020,-4.217930501613411
244,245,RYB,2021,-59.449539165305715
245,246,HHLA,2021,nan
246,247,KXIN,2017,nan
247,248,KXIN,2018,0.0
248,249,KXIN,2019,5.088263398703102
249,250,KXIN,2020,-87.64822120419477
250,251,KXIN,2021,192.80000686645508
251,252,QFIN,2018,nan
252,253,QFIN,2019,-13.1515156139027
253,254,QFIN,2020,-31.263081410245405
254,255,QFIN,2021,18.78171935176484
255,256,YRD,2015,nan
256,257,YRD,2016,6.586816909387238
257,258,YRD,2017,136.96630400609666
258,259,YRD,2018,107.68136045596937
259,260,YRD,2019,-76.65524986398165
260,261,YRD,2020,-44.54767858425304
261,262,YRD,2021,-44.26807683755546
262,263,DUO,2019,nan
263,264,DUO,2020,17.333333632525274
264,265,DUO,2021,-49.197861729591644
265,266,BQ,2020,nan
266,267,BQ,2021,-21.538463005652794
267,268,ATHM,2014,nan
268,269,ATHM,2015,0.27617313268931215
269,270,ATHM,2016,-13.54999118028578
270,271,ATHM,2017,-20.35679998055586
271,272,ATHM,2018,161.39999389648438
272,273,ATHM,2019,12.471310965839342
273,274,ATHM,2020,10.068029286910077
274,275,ATHM,2021,19.320144571836785
275,276,CCRC,2015,nan
276,277,CCRC,2016,48.29158147773252
277,278,CCRC,2017,161.90474097708397
278,279,CCRC,2018,0.879774384698253
279,280,CCRC,2019,-25.988378037369394
280,281,CCRC,2020,-26.04084602976303
281,282,CCRC,2021,-62.4004251067857
282,283,SNP,2014,nan
283,284,SNP,2015,-0.7180017823958377
284,285,SNP,2016,-28.241893482613257
285,286,SNP,2017,24.500438706762594
286,287,SNP,2018,4.870897124138924
287,288,SNP,2019,-7.745541312349283
288,289,SNP,2020,-13.09867001778908
289,290,SNP,2021,-26.460826688695317
290,291,BRLIU,2020,nan
291,292,BRLIU,2021,9.390604983915201
292,293,RENN,2014,nan
293,294,RENN,2015,1.6128990909022856
294,295,RENN,2016,39.68254048347555
295,296,RENN,2017,-55.397728073202885
296,297,RENN,2018,37.070062951415984
297,298,RENN,2019,-86.43122589815562
298,299,RENN,2020,-41.78082452763184
299,300,RENN,2021,78.43138336539518
300,301,JFU,2019,nan
301,302,JFU,2020,-10.157070656080982
302,303,JFU,2021,-87.76223820917302
303,304,MTC,2019,nan
304,305,MTC,2020,-66.2499996806894
305,306,MTC,2021,-24.86772656971356
306,307,FTFT,2014,nan
307,308,FTFT,2015,1.0526305882884401
308,309,FTFT,2016,-30.20833003489914
309,310,FTFT,2017,23.13432351176324
310,311,FTFT,2018,-41.2121186287059
311,312,FTFT,2019,-84.53608231585545
312,313,FTFT,2020,-25.000004967053535
313,314,FTFT,2021,260.00001059638157
314,315,TLC,2018,nan
315,316,TLC,2019,-5.172416911538982
316,317,TLC,2020,-1.8181800842285156
317,318,TLC,2021,-18.70370761193686
318,319,HGSH,2014,nan
319,320,HGSH,2015,0.7025810290949954
320,321,HGSH,2016,-62.79069877044772
321,322,HGSH,2017,15.62499976716936
322,323,HGSH,2018,-35.13513339358235
323,324,HGSH,2019,-18.333334989017846
324,325,HGSH,2020,-26.530610755402492
325,326,HGSH,2021,16.66665838824411
326,327,BEST,2017,nan
327,328,BEST,2018,-12.803109551644514
328,329,BEST,2019,-55.21690628043881
329,330,BEST,2020,37.35718277123163
330,331,BEST,2021,-65.46112307132096
331,332,CTK,2018,nan
332,333,CTK,2019,-12.445883625721216
333,334,CTK,2020,-39.30779042270523
334,335,CTK,2021,-46.43584121846562
335,336,UMC,2014,nan
336,337,UMC,2015,-1.3333320617675781
337,338,UMC,2016,-19.819822141890196
338,339,UMC,2017,-1.1235944521335182
339,340,UMC,2018,37.500005079941346
340,341,UMC,2019,-27.685952693026433
341,342,UMC,2020,53.714288984026226
342,343,UMC,2021,191.8215515855367
343,344,NIU,2018,nan
344,345,NIU,2019,-10.519313110697585
345,346,NIU,2020,26.488099187240973
346,347,NIU,2021,235.41176739860984
347,348,CHT,2014,nan
348,349,CHT,2015,-0.3062271332322311
349,350,CHT,2016,0.7849879029827418
350,351,CHT,2017,6.40026869522953
351,352,CHT,2018,13.462767152494223
352,353,CHT,2019,-2.272093516470182
353,354,CHT,2020,5.195181875326628
354,355,CHT,2021,5.4024541877255645
355,356,PME,2014,nan
356,357,PME,2015,0.0
357,358,PME,2016,-50.0
358,359,PME,2017,25.925927234121126
359,360,PME,2018,75.88234856879434
360,361,PME,2019,-31.103681063241606
361,362,PME,2020,-47.087375550706426
362,363,PME,2021,70.64219792175562
363,364,TIRX,2021,nan
364,365,JFIN,2019,nan
365,366,JFIN,2020,-53.63636450334029
366,367,JFIN,2021,-40.19607824804415
367,368,PV,2021,nan
368,369,GRCY,2020,nan
369,370,GRCY,2021,3.490761402234183
370,371,FFHL,2014,nan
371,372,FFHL,2015,6.896555622182588
372,373,FFHL,2016,17.741937654695683
373,374,FFHL,2017,-38.69863304507548
374,375,FFHL,2018,58.10055776629225
375,376,FFHL,2019,-24.734976259237666
376,377,FFHL,2020,30.51642356927593
377,378,FFHL,2021,265.10790370462166
378,379,MOXC,2014,nan
379,380,MOXC,2015,5.454545454545454
380,381,MOXC,2016,-12.931034482758621
381,382,MOXC,2017,-70.29702970297029
382,383,MOXC,2018,21.666666666666668
383,384,MOXC,2019,-90.68493124556868
384,385,MOXC,2020,23.52940268995053
385,386,MOXC,2021,-38.09523755460637
386,387,GTH,2020,nan
387,388,GTH,2021,-12.812300089606287
388,389,RCON,2014,nan
389,390,RCON,2015,0.5128200112166769
390,391,RCON,2016,-31.632652688850623
391,392,RCON,2017,-3.7313485283658054
392,393,RCON,2018,-3.1007723283626447
393,394,RCON,2019,-45.59999942779541
394,395,RCON,2020,283.82350994744536
395,396,RCON,2021,-45.21072777685262
396,397,NVVE,2020,nan
397,398,NVVE,2021,41.046288225527675
398,399,YGMZ,2020,nan
399,400,YGMZ,2021,124.23528783461627
400,401,JRJC,2014,nan
401,402,JRJC,2015,0.1893982770139272
402,403,JRJC,2016,9.640828595489081
403,404,JRJC,2017,-40.344830217032595
404,405,JRJC,2018,-22.254332934002868
405,406,JRJC,2019,-71.375464987141
406,407,JRJC,2020,10.389613124045164
407,408,JRJC,2021,-11.176468344295726
408,409,SFUN,2014,nan
409,410,SFUN,2015,4.293628808864266
410,411,SFUN,2016,-11.55378486055777
411,412,SFUN,2017,-50.750750750750754
412,413,SFUN,2018,57.31707317073171
413,414,SFUN,2019,-73.44961240310077
414,415,SFUN,2020,-58.686132500641534
415,416,SFUN,2021,-53.8869238779162
416,417,LEJU,2014,nan
417,418,LEJU,2015,1.4953257034038954
418,419,LEJU,2016,-50.64456442943973
419,420,LEJU,2017,-22.014930518333543
420,421,LEJU,2018,-66.02870776554441
421,422,LEJU,2019,-5.9859099652504915
422,423,LEJU,2020,49.06366686692636
423,424,LEJU,2021,14.572862334836728
424,425,ATIF,2019,nan
425,426,ATIF,2020,-58.36257469751515
426,427,ATIF,2021,-53.370786704976155
427,428,ZKIN,2017,nan
428,429,ZKIN,2018,33.333333333333336
429,430,ZKIN,2019,-85.87000012397766
430,431,ZKIN,2020,-9.200282828892991
431,432,ZKIN,2021,98.75292030241064
432,433,SRL,2014,nan
433,434,SRL,2015,1.4598540145985401
434,435,SRL,2016,-73.23740952306514
435,436,SRL,2017,6.451606618171474
436,437,SRL,2018,-23.131308820755653
437,438,SRL,2019,-31.800263256715024
438,439,SRL,2020,122.92870071798446
439,440,SRL,2021,-57.47622985249617
440,441,BTBT,2018,nan
441,442,BTBT,2019,34.13043922197174
442,443,BTBT,2020,-95.46191251653474
443,444,BTBT,2021,9007.142818369428
444,445,ATCO,2014,nan
445,446,ATCO,2015,0.33539058322010784
446,447,ATCO,2016,-14.763233758050445
447,448,ATCO,2017,-40.13072069790509
448,449,ATCO,2018,-25.982529227619576
449,450,ATCO,2019,12.09439040485513
450,451,ATCO,2020,83.02631607841587
451,452,ATCO,2021,-24.946084148767163
452,453,GBRG,2021,nan
453,454,CHNR,2014,nan
454,455,CHNR,2015,13.87560823833189
455,456,CHNR,2016,-42.43697735744874
456,457,CHNR,2017,66.42335499664865
457,458,CHNR,2018,12.280700653653822
458,459,CHNR,2019,-35.937499126885065
459,460,CHNR,2020,20.121954011817856
460,461,CHNR,2021,-35.02538310657952
461,462,SHI,2014,nan
462,463,SHI,2015,0.8526603090112986
463,464,SHI,2016,24.653368247424595
464,465,SHI,2017,46.473143745159184
465,466,SHI,2018,7.056857640575546
466,467,SHI,2019,-24.86159017571565
467,468,SHI,2020,-29.17338242519882
468,469,SHI,2021,-30.981796540096887
469,470,PHCF,2019,nan
470,471,PHCF,2020,-65.9110283809538
471,472,PHCF,2021,17.99999475479126
472,473,PT,2018,nan
473,474,PT,2019,-14.83050823485636
474,475,PT,2020,-82.0895530531859
475,476,PT,2021,-46.1111080940858
476,477,LXEH,2020,nan
477,478,LXEH,2021,25.190833137138508
478,479,LU,2020,nan
479,480,LU,2021,19.809687532251473
480,481,MOHO,2019,nan
481,482,MOHO,2020,-38.6002144806389
482,483,MOHO,2021,-63.212433014261464
483,484,NISN,2016,nan
484,485,NISN,2017,-19.362070828073737
485,486,NISN,2018,-50.6093666844066
486,487,NISN,2019,-64.50216393249059
487,488,NISN,2020,609.7561246862306
488,489,NISN,2021,215.97936163632156
489,490,EVK,2014,nan
490,491,EVK,2015,0.3502623606462204
491,492,EVK,2016,-61.78010384065284
492,493,EVK,2017,-4.109595901203698
493,494,EVK,2018,11.904762445393628
494,495,EVK,2019,60.42553761362675
495,496,EVK,2020,-59.68169791467853
496,497,EVK,2021,85.52631372560091
497,498,TOUR,2014,nan
498,499,TOUR,2015,-0.5852817274327048
499,500,TOUR,2016,28.02354653100376
500,501,TOUR,2017,-42.977268193614805
501,502,TOUR,2018,-12.32719048435227
502,503,TOUR,2019,-38.23916259125463
503,504,TOUR,2020,-49.57446847365637
504,505,TOUR,2021,-28.691977264725114
505,506,BNR,2020,nan
506,507,BNR,2021,2.6666683620876737
507,508,CMCM,2014,nan
508,509,CMCM,2015,1.0709558606448153
509,510,CMCM,2016,-1.9867561798409927
510,511,CMCM,2017,-36.41892076931875
511,512,CMCM,2018,26.673754193228
